fecha_info,codigo_entidad,nombre_entidad,sector,tipo_persona,tipo_segmento,deudores_total,deudores_irregulares,pct_irregular_cantidad,credito_total_miles_pesos,credito_irregular_miles_pesos,pct_irregular_monto,registros_situacion_1,registros_situacion_2,registros_situacion_3,registros_situacion_4,registros_situacion_5,registros_situacion_11
202604,55344,JALIN S.A.,No Financiero,empresa,Empresas,47,20,42.55,7820447.0,4376124.0,55.96,27,4,1,1,14,0
202604,55344,JALIN S.A.,No Financiero,total,Total,47,20,42.55,7820447.0,4376124.0,55.96,27,4,1,1,14,0
202604,55345,CSPB INVERSIONES SA,No Financiero,empresa,Empresas,18,1,5.56,16718418.0,30000.0,0.18,17,0,0,0,1,0
202604,55345,CSPB INVERSIONES SA,No Financiero,persona_fisica,Familias,2,0,0.00,33860.0,0.0,0.00,2,0,0,0,0,0
202604,55345,CSPB INVERSIONES SA,No Financiero,total,Total,20,1,5.00,16752278.0,30000.0,0.18,19,0,0,0,1,0
202604,55346,Number S.A.,No Financiero,empresa,Empresas,15,1,6.67,4078170.0,992933.0,24.35,14,0,0,0,1,0
202604,55346,Number S.A.,No Financiero,total,Total,15,1,6.67,4078170.0,992933.0,24.35,14,0,0,0,1,0
202604,55349,AGILCRED S.A.,No Financiero,persona_fisica,Familias,2545,602,23.65,3546202.0,415490.0,11.72,1943,104,105,121,272,0
202604,55349,AGILCRED S.A.,No Financiero,total,Total,2545,602,23.65,3546202.0,415490.0,11.72,1943,104,105,121,272,0
202604,55352,Cooperativa de vivienda crédito y consumo San José Ltda,No Financiero,empresa,Empresas,2,1,50.00,7201.0,571.0,7.93,1,0,0,0,1,0
202604,55352,Cooperativa de vivienda crédito y consumo San José Ltda,No Financiero,persona_fisica,Familias,250,31,12.40,199025.0,12654.0,6.36,219,4,1,10,16,0
202604,55352,Cooperativa de vivienda crédito y consumo San José Ltda,No Financiero,total,Total,252,32,12.70,206226.0,13225.0,6.41,220,4,1,10,17,0
202604,55353,VIKA 2010 S.A.,No Financiero,empresa,Empresas,9,0,0.00,112361.0,0.0,0.00,9,0,0,0,0,0
202604,55353,VIKA 2010 S.A.,No Financiero,persona_fisica,Familias,1,0,0.00,1721.0,0.0,0.00,1,0,0,0,0,0
202604,55353,VIKA 2010 S.A.,No Financiero,total,Total,10,0,0.00,114082.0,0.0,0.00,10,0,0,0,0,0
202604,55356,G10 EMPRENDIMIENTOS SA,No Financiero,persona_fisica,Familias,5126,2934,57.24,1464304.0,532617.0,36.37,2192,206,204,344,2180,0
202604,55356,G10 EMPRENDIMIENTOS SA,No Financiero,total,Total,5126,2934,57.24,1464304.0,532617.0,36.37,2192,206,204,344,2180,0
202604,55359,DHF SA,No Financiero,empresa,Empresas,46,4,8.70,2097032.0,90859.0,4.33,42,0,0,1,3,0
202604,55359,DHF SA,No Financiero,persona_fisica,Familias,5,0,0.00,26003.0,0.0,0.00,5,0,0,0,0,0
202604,55359,DHF SA,No Financiero,total,Total,51,4,7.84,2123035.0,90859.0,4.28,47,0,0,1,3,0
202604,55360,Credi-Full S.A.,No Financiero,persona_fisica,Familias,13,13,100.00,512.0,512.0,100.00,0,0,0,0,13,0
202604,55360,Credi-Full S.A.,No Financiero,total,Total,13,13,100.00,512.0,512.0,100.00,0,0,0,0,13,0
202604,55361,DESARROLLOS AYTER S.A.,No Financiero,persona_fisica,Familias,109,28,25.69,61459.0,17363.0,28.25,81,5,2,8,13,0
202604,55361,DESARROLLOS AYTER S.A.,No Financiero,total,Total,109,28,25.69,61459.0,17363.0,28.25,81,5,2,8,13,0
202604,55366,CYAP NOW S.A.,No Financiero,persona_fisica,Familias,1079,246,22.80,553366.0,80115.0,14.48,833,72,41,42,91,0
202604,55366,CYAP NOW S.A.,No Financiero,total,Total,1079,246,22.80,553366.0,80115.0,14.48,833,72,41,42,91,0
202604,55367,INVERSORA DEL NORTE S.A.,No Financiero,persona_fisica,Familias,69,49,71.01,53663.0,21840.0,40.70,20,1,1,8,39,0
202604,55367,INVERSORA DEL NORTE S.A.,No Financiero,total,Total,69,49,71.01,53663.0,21840.0,40.70,20,1,1,8,39,0
202604,55370,CREDIL S.R.L.,No Financiero,persona_fisica,Familias,309322,216541,70.01,174699505.0,123689160.0,70.80,92781,15916,20523,40106,139996,0
202604,55370,CREDIL S.R.L.,No Financiero,total,Total,309322,216541,70.01,174699505.0,123689160.0,70.80,92781,15916,20523,40106,139996,0
202604,55371,ASOCIACION MUTUAL EMLEADOS DE COMERCIO DE ROSARIO,No Financiero,persona_fisica,Familias,532,9,1.69,309382.0,3683.0,1.19,523,2,2,0,5,0
202604,55371,ASOCIACION MUTUAL EMLEADOS DE COMERCIO DE ROSARIO,No Financiero,total,Total,532,9,1.69,309382.0,3683.0,1.19,523,2,2,0,5,0
202604,55374,EJS S.A.,No Financiero,persona_fisica,Familias,350,56,16.00,281842.0,47121.0,16.72,294,11,14,30,1,0
202604,55374,EJS S.A.,No Financiero,total,Total,350,56,16.00,281842.0,47121.0,16.72,294,11,14,30,1,0
202604,55375,COOP. DE CRED. CONS. Y VIV. MASELE LTDA,No Financiero,persona_fisica,Familias,3554,0,0.00,11172500.0,0.0,0.00,3554,0,0,0,0,0
202604,55375,COOP. DE CRED. CONS. Y VIV. MASELE LTDA,No Financiero,total,Total,3554,0,0.00,11172500.0,0.0,0.00,3554,0,0,0,0,0
202604,55376,COMERPYSRL,No Financiero,persona_fisica,Familias,4480,2487,55.51,1129069.0,702669.0,62.23,1993,193,233,422,1639,0
202604,55376,COMERPYSRL,No Financiero,total,Total,4480,2487,55.51,1129069.0,702669.0,62.23,1993,193,233,422,1639,0
202604,55377,Clave Creditos S.A.,No Financiero,persona_fisica,Familias,1025,421,41.07,480051.0,235762.0,49.11,604,74,82,137,128,0
202604,55377,Clave Creditos S.A.,No Financiero,total,Total,1025,421,41.07,480051.0,235762.0,49.11,604,74,82,137,128,0
202604,55381,CREDIGOL S.A.,No Financiero,persona_fisica,Familias,5873,3753,63.90,7447132.0,4505478.0,60.50,2120,508,491,986,1768,0
202604,55381,CREDIGOL S.A.,No Financiero,total,Total,5873,3753,63.90,7447132.0,4505478.0,60.50,2120,508,491,986,1768,0
202604,55387,"Asociacion Mutual Integracion Solidaria Villa Maria ""AMISVIMA""",No Financiero,persona_fisica,Familias,1259,438,34.79,1255462.0,472694.0,37.65,821,42,26,83,287,0
202604,55387,"Asociacion Mutual Integracion Solidaria Villa Maria ""AMISVIMA""",No Financiero,total,Total,1259,438,34.79,1255462.0,472694.0,37.65,821,42,26,83,287,0
202604,55388,CREDLAP S.A.,No Financiero,persona_fisica,Familias,9513,9052,95.15,14761238.0,14455083.0,97.93,461,233,560,1131,7128,0
202604,55388,CREDLAP S.A.,No Financiero,total,Total,9513,9052,95.15,14761238.0,14455083.0,97.93,461,233,560,1131,7128,0
202604,55392,NEGOCIOS FINANCIEROS CREDILOMAS S.A.,No Financiero,persona_fisica,Familias,49,49,100.00,7272.0,7272.0,100.00,0,0,0,0,49,0
202604,55392,NEGOCIOS FINANCIEROS CREDILOMAS S.A.,No Financiero,total,Total,49,49,100.00,7272.0,7272.0,100.00,0,0,0,0,49,0
202604,55393,SEILOP S.R.L.,No Financiero,empresa,Empresas,42,13,30.95,10729560.0,2419937.0,22.55,29,5,2,4,2,0
202604,55393,SEILOP S.R.L.,No Financiero,persona_fisica,Familias,1,1,100.00,34965.0,34965.0,100.00,0,1,0,0,0,0
202604,55393,SEILOP S.R.L.,No Financiero,total,Total,43,14,32.56,10764525.0,2454902.0,22.81,29,6,2,4,2,0
202604,55395,CIGANDA & MASARIE,No Financiero,persona_fisica,Familias,731,358,48.97,1304168.0,579939.0,44.47,373,55,4,0,299,0
202604,55395,CIGANDA & MASARIE,No Financiero,total,Total,731,358,48.97,1304168.0,579939.0,44.47,373,55,4,0,299,0
202604,55396,MERIDIANO NORTE S.A.,No Financiero,empresa,Empresas,145,36,24.83,13686977.0,2653655.0,19.39,109,10,7,8,11,0
202604,55396,MERIDIANO NORTE S.A.,No Financiero,persona_fisica,Familias,91,29,31.87,666760.0,122305.0,18.34,62,3,7,13,6,0
202604,55396,MERIDIANO NORTE S.A.,No Financiero,total,Total,236,65,27.54,14353737.0,2775960.0,19.34,171,13,14,21,17,0
202604,55397,BELMONT CAPITAL S.A.,No Financiero,empresa,Empresas,1,0,0.00,6785.0,0.0,0.00,1,0,0,0,0,0
202604,55397,BELMONT CAPITAL S.A.,No Financiero,persona_fisica,Familias,4831,291,6.02,10080652.0,523926.0,5.20,4540,0,199,80,12,0
202604,55397,BELMONT CAPITAL S.A.,No Financiero,total,Total,4832,291,6.02,10087437.0,523926.0,5.19,4541,0,199,80,12,0
202604,55399,MAMLUSENA S.A.,No Financiero,persona_fisica,Familias,1199,480,40.03,347075.0,106105.0,30.57,719,53,85,112,230,0
202604,55399,MAMLUSENA S.A.,No Financiero,total,Total,1199,480,40.03,347075.0,106105.0,30.57,719,53,85,112,230,0
202604,55400,MICRO SISTEMAS S. A. U.,No Financiero,persona_fisica,Familias,101111,49380,48.84,22949855.0,10560862.0,46.02,51731,5296,6015,22306,15763,0
202604,55400,MICRO SISTEMAS S. A. U.,No Financiero,total,Total,101111,49380,48.84,22949855.0,10560862.0,46.02,51731,5296,6015,22306,15763,0
202604,55405,Oneri Bilancio S.A.,No Financiero,persona_fisica,Familias,19348,17957,92.81,8750542.0,8653765.0,98.89,1391,1472,2449,4097,9939,0
202604,55405,Oneri Bilancio S.A.,No Financiero,total,Total,19348,17957,92.81,8750542.0,8653765.0,98.89,1391,1472,2449,4097,9939,0
202604,55408,SCANIA CREDIT ARGENTINA S.A.U.,No Financiero,empresa,Empresas,603,18,2.99,198677486.0,9440587.0,4.75,585,6,7,5,0,0
202604,55408,SCANIA CREDIT ARGENTINA S.A.U.,No Financiero,persona_fisica,Familias,328,8,2.44,42803787.0,1735605.0,4.05,320,3,2,3,0,0
202604,55408,SCANIA CREDIT ARGENTINA S.A.U.,No Financiero,total,Total,931,26,2.79,241481273.0,11176192.0,4.63,905,9,9,8,0,0
202604,55412,Delivery Hero Financial Services SA,No Financiero,empresa,Empresas,714,153,21.43,8687307.0,814956.0,9.38,561,18,26,33,76,0
202604,55412,Delivery Hero Financial Services SA,No Financiero,persona_fisica,Familias,15414,3873,25.13,20619640.0,3047765.0,14.78,11541,738,975,1245,915,0
202604,55412,Delivery Hero Financial Services SA,No Financiero,total,Total,16128,4026,24.96,29306947.0,3862721.0,13.18,12102,756,1001,1278,991,0
202604,55415,BLM SERVICIOS SA,No Financiero,empresa,Empresas,47,15,31.91,6493561.0,800342.0,12.33,32,0,1,3,11,0
202604,55415,BLM SERVICIOS SA,No Financiero,persona_fisica,Familias,5,0,0.00,121205.0,0.0,0.00,5,0,0,0,0,0
202604,55415,BLM SERVICIOS SA,No Financiero,total,Total,52,15,28.85,6614766.0,800342.0,12.10,37,0,1,3,11,0
202604,55419,Daneio SA,No Financiero,persona_fisica,Familias,1406,635,45.16,1054577.0,439807.0,41.70,771,111,124,197,203,0
202604,55419,Daneio SA,No Financiero,total,Total,1406,635,45.16,1054577.0,439807.0,41.70,771,111,124,197,203,0
202604,55420,MARIAS CAPITAL SA,No Financiero,empresa,Empresas,14,4,28.57,3684196.0,465723.0,12.64,10,0,1,2,1,0
202604,55420,MARIAS CAPITAL SA,No Financiero,persona_fisica,Familias,2,0,0.00,59603.0,0.0,0.00,2,0,0,0,0,0
202604,55420,MARIAS CAPITAL SA,No Financiero,total,Total,16,4,25.00,3743799.0,465723.0,12.44,12,0,1,2,1,0
202604,55424,SOLUCIONES FINANCORP SA,No Financiero,persona_fisica,Familias,19128,16867,88.18,3151779.0,2666824.0,84.61,2261,638,1368,3055,11806,0
202604,55424,SOLUCIONES FINANCORP SA,No Financiero,total,Total,19128,16867,88.18,3151779.0,2666824.0,84.61,2261,638,1368,3055,11806,0
202604,55425,MOOVITECH S.A.,No Financiero,persona_fisica,Familias,8802,5857,66.54,3803687.0,2226312.0,58.53,2945,454,915,1031,3457,0
202604,55425,MOOVITECH S.A.,No Financiero,total,Total,8802,5857,66.54,3803687.0,2226312.0,58.53,2945,454,915,1031,3457,0
202604,55429,POLO VALORES S.A.,No Financiero,empresa,Empresas,15,3,20.00,1601745.0,576409.0,35.99,12,0,1,1,1,0
202604,55429,POLO VALORES S.A.,No Financiero,total,Total,15,3,20.00,1601745.0,576409.0,35.99,12,0,1,1,1,0
202604,55432,LUCSE INVERSIONES S.A.,No Financiero,persona_fisica,Familias,2036,527,25.88,1477311.0,261853.0,17.72,1509,74,92,117,244,0
202604,55432,LUCSE INVERSIONES S.A.,No Financiero,total,Total,2036,527,25.88,1477311.0,261853.0,17.72,1509,74,92,117,244,0
202604,55435,PARABENS TRUST S.A.,No Financiero,empresa,Empresas,2,0,0.00,1502046.0,0.0,0.00,2,0,0,0,0,0
202604,55435,PARABENS TRUST S.A.,No Financiero,persona_fisica,Familias,1,0,0.00,85416.0,0.0,0.00,1,0,0,0,0,0
202604,55435,PARABENS TRUST S.A.,No Financiero,total,Total,3,0,0.00,1587462.0,0.0,0.00,3,0,0,0,0,0
202604,55439,MUTUAL DE PORTEÑA ASOCIACION CULTURAL Y DEPORTIVA,No Financiero,empresa,Empresas,6,0,0.00,284711.0,0.0,0.00,6,0,0,0,0,0
202604,55439,MUTUAL DE PORTEÑA ASOCIACION CULTURAL Y DEPORTIVA,No Financiero,persona_fisica,Familias,534,42,7.87,4109973.0,266520.0,6.48,492,4,11,18,9,0
202604,55439,MUTUAL DE PORTEÑA ASOCIACION CULTURAL Y DEPORTIVA,No Financiero,total,Total,540,42,7.78,4394684.0,266520.0,6.06,498,4,11,18,9,0
202604,55442,LA LOMITA CAPITAL S.A.,No Financiero,persona_fisica,Familias,532,126,23.68,528199.0,146987.0,27.83,406,61,39,19,7,0
202604,55442,LA LOMITA CAPITAL S.A.,No Financiero,total,Total,532,126,23.68,528199.0,146987.0,27.83,406,61,39,19,7,0
202604,55444,CREDISE S.A.,No Financiero,empresa,Empresas,2,1,50.00,3524.0,1106.0,31.38,1,1,0,0,0,0
202604,55444,CREDISE S.A.,No Financiero,persona_fisica,Familias,2522,316,12.53,2616122.0,224069.0,8.56,2206,55,33,57,171,0
202604,55444,CREDISE S.A.,No Financiero,total,Total,2524,317,12.56,2619646.0,225175.0,8.60,2207,56,33,57,171,0
202604,55445,BLM DESARROLLOS SA,No Financiero,empresa,Empresas,5,0,0.00,404266.0,0.0,0.00,5,0,0,0,0,0
202604,55445,BLM DESARROLLOS SA,No Financiero,total,Total,5,0,0.00,404266.0,0.0,0.00,5,0,0,0,0,0
202604,55449,FIDEICOMISO PRIVADO DE ADMINISTRACION CENFIDE,No Financiero,empresa,Empresas,364,364,100.00,276639.0,276639.0,100.00,0,0,0,0,364,0
202604,55449,FIDEICOMISO PRIVADO DE ADMINISTRACION CENFIDE,No Financiero,persona_fisica,Familias,147657,147657,100.00,87823107.0,87823107.0,100.00,0,0,0,0,147657,0
202604,55449,FIDEICOMISO PRIVADO DE ADMINISTRACION CENFIDE,No Financiero,total,Total,148021,148021,100.00,88099746.0,88099746.0,100.00,0,0,0,0,148021,0
202604,55450,PRESTY SRL,No Financiero,persona_fisica,Familias,2484,1439,57.93,1841819.0,1260854.0,68.46,1045,201,403,548,287,0
202604,55450,PRESTY SRL,No Financiero,total,Total,2484,1439,57.93,1841819.0,1260854.0,68.46,1045,201,403,548,287,0
202604,55453,Cooperativa de Credito Consumo y Vivienda Baymor Ltda,No Financiero,persona_fisica,Familias,75,69,92.00,70416.0,69711.0,99.00,6,5,5,17,42,0
202604,55453,Cooperativa de Credito Consumo y Vivienda Baymor Ltda,No Financiero,total,Total,75,69,92.00,70416.0,69711.0,99.00,6,5,5,17,42,0
202604,55454,BIA SRL,No Financiero,persona_fisica,Familias,51010,51010,100.00,25832374.0,25832374.0,100.00,0,0,0,6,51004,0
202604,55454,BIA SRL,No Financiero,total,Total,51010,51010,100.00,25832374.0,25832374.0,100.00,0,0,0,6,51004,0
202604,55456,PREST SPC SAS,No Financiero,persona_fisica,Familias,179,168,93.85,114801.0,112311.0,97.83,11,13,22,34,99,0
202604,55456,PREST SPC SAS,No Financiero,total,Total,179,168,93.85,114801.0,112311.0,97.83,11,13,22,34,99,0
202604,55457,MIGXION S.A.,No Financiero,empresa,Empresas,14,1,7.14,846950.0,200867.0,23.72,13,0,1,0,0,0
202604,55457,MIGXION S.A.,No Financiero,persona_fisica,Familias,12,0,0.00,64564.0,0.0,0.00,12,0,0,0,0,0
202604,55457,MIGXION S.A.,No Financiero,total,Total,26,1,3.85,911514.0,200867.0,22.04,25,0,1,0,0,0
202604,55459,Admiral Finance SA,No Financiero,empresa,Empresas,45,5,11.11,4856336.0,134103.0,2.76,40,0,5,0,0,0
202604,55459,Admiral Finance SA,No Financiero,persona_fisica,Familias,26,0,0.00,698959.0,0.0,0.00,26,0,0,0,0,0
202604,55459,Admiral Finance SA,No Financiero,total,Total,71,5,7.04,5555295.0,134103.0,2.41,66,0,5,0,0,0
202604,55462,CORVALAN 1160 SA,No Financiero,persona_fisica,Familias,11278,9468,83.95,2259232.0,1364463.0,60.39,1810,702,880,1946,5940,0
202604,55462,CORVALAN 1160 SA,No Financiero,total,Total,11278,9468,83.95,2259232.0,1364463.0,60.39,1810,702,880,1946,5940,0
202604,55463,MILLASA S.A.,No Financiero,persona_fisica,Familias,1687,851,50.44,966024.0,552903.0,57.23,836,250,268,275,58,0
202604,55463,MILLASA S.A.,No Financiero,total,Total,1687,851,50.44,966024.0,552903.0,57.23,836,250,268,275,58,0
202604,55464,MUTUAL DE INTEGRANTES DEL PODER JUDICIAL,No Financiero,persona_fisica,Familias,214,0,0.00,63685.0,0.0,0.00,214,0,0,0,0,0
202604,55464,MUTUAL DE INTEGRANTES DEL PODER JUDICIAL,No Financiero,total,Total,214,0,0.00,63685.0,0.0,0.00,214,0,0,0,0,0
202604,55465,Dar Prestamos S.A.,No Financiero,persona_fisica,Familias,1412,1347,95.40,380238.0,367482.0,96.65,65,20,79,459,789,0
202604,55465,Dar Prestamos S.A.,No Financiero,total,Total,1412,1347,95.40,380238.0,367482.0,96.65,65,20,79,459,789,0
202604,55466,AXXIA LENDING S.A.,No Financiero,empresa,Empresas,38,38,100.00,8151.0,8151.0,100.00,0,0,0,0,38,0
202604,55466,AXXIA LENDING S.A.,No Financiero,persona_fisica,Familias,7277,7277,100.00,5301982.0,5301982.0,100.00,0,10,69,788,6410,0
202604,55466,AXXIA LENDING S.A.,No Financiero,total,Total,7315,7315,100.00,5310133.0,5310133.0,100.00,0,10,69,788,6448,0
202604,55467,UQUIA S.R.L,No Financiero,persona_fisica,Familias,3,3,100.00,90.0,90.0,100.00,0,3,0,0,0,0
202604,55467,UQUIA S.R.L,No Financiero,total,Total,3,3,100.00,90.0,90.0,100.00,0,3,0,0,0,0
202604,55469,BOCAS DEL TORO S.A.,No Financiero,persona_fisica,Familias,238,86,36.13,286763.0,152318.0,53.12,152,18,15,43,10,0
202604,55469,BOCAS DEL TORO S.A.,No Financiero,total,Total,238,86,36.13,286763.0,152318.0,53.12,152,18,15,43,10,0
202604,55470,CAMELUS S.A.,No Financiero,empresa,Empresas,1,1,100.00,29007.0,29007.0,100.00,0,0,1,0,0,0
202604,55470,CAMELUS S.A.,No Financiero,persona_fisica,Familias,178,20,11.24,509291.0,162882.0,31.98,158,1,2,11,6,0
202604,55470,CAMELUS S.A.,No Financiero,total,Total,179,21,11.73,538298.0,191889.0,35.65,158,1,3,11,6,0
202604,55473,GrupoCDG SA,No Financiero,persona_fisica,Familias,16,12,75.00,11713.0,9880.0,84.35,4,4,5,3,0,0
202604,55473,GrupoCDG SA,No Financiero,total,Total,16,12,75.00,11713.0,9880.0,84.35,4,4,5,3,0,0
202604,55474,FIDEICOMISOS MANDATOS E INVERSIONES SA,No Financiero,empresa,Empresas,12,5,41.67,416078.0,308361.0,74.11,7,0,0,2,3,0
202604,55474,FIDEICOMISOS MANDATOS E INVERSIONES SA,No Financiero,persona_fisica,Familias,2,0,0.00,19947.0,0.0,0.00,2,0,0,0,0,0
202604,55474,FIDEICOMISOS MANDATOS E INVERSIONES SA,No Financiero,total,Total,14,5,35.71,436025.0,308361.0,70.72,9,0,0,2,3,0
202604,55477,MERITE S.A.,No Financiero,persona_fisica,Familias,3422,2791,81.56,363248.0,283254.0,77.98,631,324,429,681,1357,0
202604,55477,MERITE S.A.,No Financiero,total,Total,3422,2791,81.56,363248.0,283254.0,77.98,631,324,429,681,1357,0
202604,55479,FIDUCIA ARGENTINA S.A.S.,No Financiero,persona_fisica,Familias,172,0,0.00,93205.0,0.0,0.00,172,0,0,0,0,0
202604,55479,FIDUCIA ARGENTINA S.A.S.,No Financiero,total,Total,172,0,0.00,93205.0,0.0,0.00,172,0,0,0,0,0
202604,55482,Asociación Mutual de Ayuda Entre Asociados y Adherentes de Romang Futb,No Financiero,empresa,Empresas,32,12,37.50,1075020.0,230679.0,21.46,20,4,3,3,2,0
202604,55482,Asociación Mutual de Ayuda Entre Asociados y Adherentes de Romang Futb,No Financiero,persona_fisica,Familias,5097,1010,19.82,17019585.0,3130613.0,18.39,4087,465,215,157,173,0
202604,55482,Asociación Mutual de Ayuda Entre Asociados y Adherentes de Romang Futb,No Financiero,total,Total,5129,1022,19.93,18094605.0,3361292.0,18.58,4107,469,218,160,175,0
202604,55483,Longcred S.A.,No Financiero,persona_fisica,Familias,417,209,50.12,349716.0,234791.0,67.14,208,37,11,7,154,0
202604,55483,Longcred S.A.,No Financiero,total,Total,417,209,50.12,349716.0,234791.0,67.14,208,37,11,7,154,0
202604,55484,Inclusión Financiera Integral SRL,No Financiero,persona_fisica,Familias,96,26,27.08,129305.0,26655.0,20.61,70,5,5,6,10,0
202604,55484,Inclusión Financiera Integral SRL,No Financiero,total,Total,96,26,27.08,129305.0,26655.0,20.61,70,5,5,6,10,0
202604,55485,G&T GESTIONES COMERCIALES S.A.,No Financiero,empresa,Empresas,4,0,0.00,9862.0,0.0,0.00,4,0,0,0,0,0
202604,55485,G&T GESTIONES COMERCIALES S.A.,No Financiero,total,Total,4,0,0.00,9862.0,0.0,0.00,4,0,0,0,0,0
202604,55487,ASOCIACION MUTUAL PARA EL PERSONAL DEL PODER JUDICIAL Y TRABAJADORES I,No Financiero,persona_fisica,Familias,2083,723,34.71,1669302.0,676367.0,40.52,1360,208,259,240,16,0
202604,55487,ASOCIACION MUTUAL PARA EL PERSONAL DEL PODER JUDICIAL Y TRABAJADORES I,No Financiero,total,Total,2083,723,34.71,1669302.0,676367.0,40.52,1360,208,259,240,16,0
202604,55488,RIO FRANCO SA,No Financiero,empresa,Empresas,10,4,40.00,78230.0,21128.0,27.01,6,0,4,0,0,0
202604,55488,RIO FRANCO SA,No Financiero,persona_fisica,Familias,14,6,42.86,263036.0,209764.0,79.75,8,0,6,0,0,0
202604,55488,RIO FRANCO SA,No Financiero,total,Total,24,10,41.67,341266.0,230892.0,67.66,14,0,10,0,0,0
202604,55490,ASOCIACION MUTUAL DE ASOCIADOS DEL CLUB ATLETICO UNION,No Financiero,empresa,Empresas,97,20,20.62,6208877.0,903641.0,14.55,77,8,4,4,4,0
202604,55490,ASOCIACION MUTUAL DE ASOCIADOS DEL CLUB ATLETICO UNION,No Financiero,persona_fisica,Familias,1639,278,16.96,12583825.0,1962528.0,15.60,1361,120,67,54,37,0
202604,55490,ASOCIACION MUTUAL DE ASOCIADOS DEL CLUB ATLETICO UNION,No Financiero,total,Total,1736,298,17.17,18792702.0,2866169.0,15.25,1438,128,71,58,41,0
202604,55492,Asociación Mutual de Trabajadores Argentinos Estatales,No Financiero,persona_fisica,Familias,433,62,14.32,1077046.0,127596.0,11.85,371,32,13,17,0,0
202604,55492,Asociación Mutual de Trabajadores Argentinos Estatales,No Financiero,total,Total,433,62,14.32,1077046.0,127596.0,11.85,371,32,13,17,0,0
202604,55494,Mifloder SAS,No Financiero,persona_fisica,Familias,22276,5149,23.11,6301791.0,1703470.0,27.03,17127,2058,2536,410,145,0
202604,55494,Mifloder SAS,No Financiero,total,Total,22276,5149,23.11,6301791.0,1703470.0,27.03,17127,2058,2536,410,145,0
202604,55495,SOCIEDAD DE CREDITO SA,No Financiero,persona_fisica,Familias,19381,19381,100.00,11345027.0,11345027.0,100.00,0,0,0,0,19381,0
202604,55495,SOCIEDAD DE CREDITO SA,No Financiero,total,Total,19381,19381,100.00,11345027.0,11345027.0,100.00,0,0,0,0,19381,0
202604,55496,Cash Online S.A.,No Financiero,persona_fisica,Familias,2926,267,9.13,3209205.0,359104.0,11.19,2659,145,95,27,0,0
202604,55496,Cash Online S.A.,No Financiero,total,Total,2926,267,9.13,3209205.0,359104.0,11.19,2659,145,95,27,0,0
202604,55501,DIE ZUKUNFT SA,No Financiero,empresa,Empresas,25,1,4.00,1222324.0,12527.0,1.02,24,0,0,1,0,0
202604,55501,DIE ZUKUNFT SA,No Financiero,persona_fisica,Familias,25,2,8.00,726834.0,18004.0,2.48,23,0,1,1,0,0
202604,55501,DIE ZUKUNFT SA,No Financiero,total,Total,50,3,6.00,1949158.0,30531.0,1.57,47,0,1,2,0,0
202604,55502,ATYLIUM FINANCE GROUP SA,No Financiero,empresa,Empresas,3,0,0.00,156261.0,0.0,0.00,3,0,0,0,0,0
202604,55502,ATYLIUM FINANCE GROUP SA,No Financiero,persona_fisica,Familias,1,0,0.00,30100.0,0.0,0.00,1,0,0,0,0,0
202604,55502,ATYLIUM FINANCE GROUP SA,No Financiero,total,Total,4,0,0.00,186361.0,0.0,0.00,4,0,0,0,0,0
202604,55505,Cash Market SA,No Financiero,persona_fisica,Familias,20014,16198,80.93,5206831.0,3970889.0,76.26,3816,677,1901,4989,8631,0
202604,55505,Cash Market SA,No Financiero,total,Total,20014,16198,80.93,5206831.0,3970889.0,76.26,3816,677,1901,4989,8631,0
202604,55506,CYFSA S.A.,No Financiero,persona_fisica,Familias,103,0,0.00,94564.0,0.0,0.00,103,0,0,0,0,0
202604,55506,CYFSA S.A.,No Financiero,total,Total,103,0,0.00,94564.0,0.0,0.00,103,0,0,0,0,0
202604,55507,FINANZAS DIGITALES SAS,No Financiero,persona_fisica,Familias,283105,146086,51.60,19389249.0,10065124.0,51.91,137019,42556,78038,25238,254,0
202604,55507,FINANZAS DIGITALES SAS,No Financiero,total,Total,283105,146086,51.60,19389249.0,10065124.0,51.91,137019,42556,78038,25238,254,0
202604,55510,FINANLEASE S.A,No Financiero,empresa,Empresas,67,3,4.48,11944045.0,276379.0,2.31,64,2,1,0,0,0
202604,55510,FINANLEASE S.A,No Financiero,persona_fisica,Familias,12,0,0.00,483809.0,0.0,0.00,12,0,0,0,0,0
202604,55510,FINANLEASE S.A,No Financiero,total,Total,79,3,3.80,12427854.0,276379.0,2.22,76,2,1,0,0,0
202604,55511,ASOCIACION MUTUAL 9 DE JULIO OLIMPICO FREYRE,No Financiero,empresa,Empresas,15,3,20.00,870240.0,558348.0,64.16,12,1,1,1,0,0
202604,55511,ASOCIACION MUTUAL 9 DE JULIO OLIMPICO FREYRE,No Financiero,persona_fisica,Familias,345,71,20.58,1391380.0,290506.0,20.88,274,34,22,10,5,0
202604,55511,ASOCIACION MUTUAL 9 DE JULIO OLIMPICO FREYRE,No Financiero,total,Total,360,74,20.56,2261620.0,848854.0,37.53,286,35,23,11,5,0
202604,55513,IXPAY SA,No Financiero,persona_fisica,Familias,1737,1258,72.42,556249.0,433249.0,77.89,479,270,318,594,76,0
202604,55513,IXPAY SA,No Financiero,total,Total,1737,1258,72.42,556249.0,433249.0,77.89,479,270,318,594,76,0
202604,55514,CARTASUR CARDS S.A.U,No Financiero,persona_fisica,Familias,122929,79010,64.27,130723997.0,78072690.0,59.72,43919,6383,9624,19159,43844,0
