fecha_info,codigo_entidad,nombre_entidad,sector,tipo_segmento,situacion_codigo,situacion_descripcion,deudores,monto_total_miles_pesos,monto_promedio_miles_pesos,pct_deudores_segmento,pct_monto_segmento,registros_origen
202604,70503,LOCRED SRL,No Financiero,Familias,3,Con problemas / riesgo medio,103,49546.0,481.0,6.05,5.59,103
202604,70503,LOCRED SRL,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,172,138052.0,802.6,10.10,15.57,172
202604,70503,LOCRED SRL,No Financiero,Familias,5,Irrecuperable,630,514650.0,816.9,36.99,58.04,630
202604,70503,LOCRED SRL,No Financiero,Total,1,Situacion normal,697,150605.0,216.1,40.93,16.98,697
202604,70503,LOCRED SRL,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,101,33866.0,335.3,5.93,3.82,101
202604,70503,LOCRED SRL,No Financiero,Total,3,Con problemas / riesgo medio,103,49546.0,481.0,6.05,5.59,103
202604,70503,LOCRED SRL,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,172,138052.0,802.6,10.10,15.57,172
202604,70503,LOCRED SRL,No Financiero,Total,5,Irrecuperable,630,514650.0,816.9,36.99,58.04,630
202604,70603,COOP SERV ADM VTAS CRED Y CRED GUIA LTDA,No Financiero,Familias,1,Situacion normal,16799,13459235.0,801.2,79.67,73.04,16799
202604,70603,COOP SERV ADM VTAS CRED Y CRED GUIA LTDA,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,579,839086.0,1449.2,2.75,4.55,579
202604,70603,COOP SERV ADM VTAS CRED Y CRED GUIA LTDA,No Financiero,Familias,3,Con problemas / riesgo medio,517,834921.0,1614.9,2.45,4.53,517
202604,70603,COOP SERV ADM VTAS CRED Y CRED GUIA LTDA,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,979,1450587.0,1481.7,4.64,7.87,979
202604,70603,COOP SERV ADM VTAS CRED Y CRED GUIA LTDA,No Financiero,Familias,5,Irrecuperable,2212,1843408.0,833.4,10.49,10.00,2212
202604,70603,COOP SERV ADM VTAS CRED Y CRED GUIA LTDA,No Financiero,Total,1,Situacion normal,16799,13459235.0,801.2,79.67,73.04,16799
202604,70603,COOP SERV ADM VTAS CRED Y CRED GUIA LTDA,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,579,839086.0,1449.2,2.75,4.55,579
202604,70603,COOP SERV ADM VTAS CRED Y CRED GUIA LTDA,No Financiero,Total,3,Con problemas / riesgo medio,517,834921.0,1614.9,2.45,4.53,517
202604,70603,COOP SERV ADM VTAS CRED Y CRED GUIA LTDA,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,979,1450587.0,1481.7,4.64,7.87,979
202604,70603,COOP SERV ADM VTAS CRED Y CRED GUIA LTDA,No Financiero,Total,5,Irrecuperable,2212,1843408.0,833.4,10.49,10.00,2212
202604,70802,S.A. CLUB DEL ESTE,No Financiero,Familias,1,Situacion normal,1411,564582.0,400.1,93.82,90.40,1411
202604,70802,S.A. CLUB DEL ESTE,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,36,24706.0,686.3,2.39,3.96,36
202604,70802,S.A. CLUB DEL ESTE,No Financiero,Familias,3,Con problemas / riesgo medio,23,18280.0,794.8,1.53,2.93,23
202604,70802,S.A. CLUB DEL ESTE,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,13,12187.0,937.5,0.86,1.95,13
202604,70802,S.A. CLUB DEL ESTE,No Financiero,Familias,5,Irrecuperable,21,4775.0,227.4,1.40,0.76,21
202604,70802,S.A. CLUB DEL ESTE,No Financiero,Total,1,Situacion normal,1411,564582.0,400.1,93.82,90.40,1411
202604,70802,S.A. CLUB DEL ESTE,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,36,24706.0,686.3,2.39,3.96,36
202604,70802,S.A. CLUB DEL ESTE,No Financiero,Total,3,Con problemas / riesgo medio,23,18280.0,794.8,1.53,2.93,23
202604,70802,S.A. CLUB DEL ESTE,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,13,12187.0,937.5,0.86,1.95,13
202604,70802,S.A. CLUB DEL ESTE,No Financiero,Total,5,Irrecuperable,21,4775.0,227.4,1.40,0.76,21
202604,70803,SISTEMA DE CREDITO DE ENTRE RIOS S.A.,No Financiero,Familias,1,Situacion normal,16510,14185202.0,859.2,84.85,82.59,16510
202604,70803,SISTEMA DE CREDITO DE ENTRE RIOS S.A.,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,620,745506.0,1202.4,3.19,4.34,620
202604,70803,SISTEMA DE CREDITO DE ENTRE RIOS S.A.,No Financiero,Familias,3,Con problemas / riesgo medio,810,1021118.0,1260.6,4.16,5.95,810
202604,70803,SISTEMA DE CREDITO DE ENTRE RIOS S.A.,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,858,861701.0,1004.3,4.41,5.02,858
202604,70803,SISTEMA DE CREDITO DE ENTRE RIOS S.A.,No Financiero,Familias,5,Irrecuperable,659,362145.0,549.5,3.39,2.11,659
202604,70803,SISTEMA DE CREDITO DE ENTRE RIOS S.A.,No Financiero,Total,1,Situacion normal,16510,14185202.0,859.2,84.85,82.59,16510
202604,70803,SISTEMA DE CREDITO DE ENTRE RIOS S.A.,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,620,745506.0,1202.4,3.19,4.34,620
202604,70803,SISTEMA DE CREDITO DE ENTRE RIOS S.A.,No Financiero,Total,3,Con problemas / riesgo medio,810,1021118.0,1260.6,4.16,5.95,810
202604,70803,SISTEMA DE CREDITO DE ENTRE RIOS S.A.,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,858,861701.0,1004.3,4.41,5.02,858
202604,70803,SISTEMA DE CREDITO DE ENTRE RIOS S.A.,No Financiero,Total,5,Irrecuperable,659,362145.0,549.5,3.39,2.11,659
202604,70805,DILFER S.A.,No Financiero,Familias,1,Situacion normal,19096,8524596.0,446.4,65.89,68.52,19096
202604,70805,DILFER S.A.,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,1164,642391.0,551.9,4.02,5.16,1164
202604,70805,DILFER S.A.,No Financiero,Familias,3,Con problemas / riesgo medio,1167,725008.0,621.3,4.03,5.83,1167
202604,70805,DILFER S.A.,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,1868,1052197.0,563.3,6.45,8.46,1868
202604,70805,DILFER S.A.,No Financiero,Familias,5,Irrecuperable,5685,1497343.0,263.4,19.62,12.04,5685
202604,70805,DILFER S.A.,No Financiero,Total,1,Situacion normal,19096,8524596.0,446.4,65.89,68.52,19096
202604,70805,DILFER S.A.,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,1164,642391.0,551.9,4.02,5.16,1164
202604,70805,DILFER S.A.,No Financiero,Total,3,Con problemas / riesgo medio,1167,725008.0,621.3,4.03,5.83,1167
202604,70805,DILFER S.A.,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,1868,1052197.0,563.3,6.45,8.46,1868
202604,70805,DILFER S.A.,No Financiero,Total,5,Irrecuperable,5685,1497343.0,263.4,19.62,12.04,5685
202604,70806,EMPRENDER S.A.,No Financiero,Familias,1,Situacion normal,51,40019.0,784.7,100.00,100.00,51
202604,70806,EMPRENDER S.A.,No Financiero,Total,1,Situacion normal,51,40019.0,784.7,100.00,100.00,51
202604,70808,Caja Municipal de Préstamos Sociedad de Economía Mixta,No Financiero,Familias,1,Situacion normal,1268,1666148.0,1314.0,99.30,99.36,1268
202604,70808,Caja Municipal de Préstamos Sociedad de Economía Mixta,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,3,1269.0,423.0,0.23,0.08,3
202604,70808,Caja Municipal de Préstamos Sociedad de Economía Mixta,No Financiero,Familias,3,Con problemas / riesgo medio,3,8271.0,2757.0,0.23,0.49,3
202604,70808,Caja Municipal de Préstamos Sociedad de Economía Mixta,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,1,698.0,698.0,0.08,0.04,1
202604,70808,Caja Municipal de Préstamos Sociedad de Economía Mixta,No Financiero,Familias,5,Irrecuperable,2,475.0,237.5,0.16,0.03,2
202604,70808,Caja Municipal de Préstamos Sociedad de Economía Mixta,No Financiero,Total,1,Situacion normal,1268,1666148.0,1314.0,99.30,99.36,1268
202604,70808,Caja Municipal de Préstamos Sociedad de Economía Mixta,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,3,1269.0,423.0,0.23,0.08,3
202604,70808,Caja Municipal de Préstamos Sociedad de Economía Mixta,No Financiero,Total,3,Con problemas / riesgo medio,3,8271.0,2757.0,0.23,0.49,3
202604,70808,Caja Municipal de Préstamos Sociedad de Economía Mixta,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,1,698.0,698.0,0.08,0.04,1
202604,70808,Caja Municipal de Préstamos Sociedad de Economía Mixta,No Financiero,Total,5,Irrecuperable,2,475.0,237.5,0.16,0.03,2
202604,70903,Única compañía de Crédito S.A.,No Financiero,Familias,1,Situacion normal,8421,3345976.0,397.3,47.43,34.79,8421
202604,70903,Única compañía de Crédito S.A.,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,782,450493.0,576.1,4.40,4.68,782
202604,70903,Única compañía de Crédito S.A.,No Financiero,Familias,3,Con problemas / riesgo medio,965,983715.0,1019.4,5.44,10.23,965
202604,70903,Única compañía de Crédito S.A.,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,1665,2136019.0,1282.9,9.38,22.21,1665
202604,70903,Única compañía de Crédito S.A.,No Financiero,Familias,5,Irrecuperable,5922,2701010.0,456.1,33.35,28.09,5922
202604,70903,Única compañía de Crédito S.A.,No Financiero,Total,1,Situacion normal,8421,3345976.0,397.3,47.43,34.79,8421
202604,70903,Única compañía de Crédito S.A.,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,782,450493.0,576.1,4.40,4.68,782
202604,70903,Única compañía de Crédito S.A.,No Financiero,Total,3,Con problemas / riesgo medio,965,983715.0,1019.4,5.44,10.23,965
202604,70903,Única compañía de Crédito S.A.,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,1665,2136019.0,1282.9,9.38,22.21,1665
202604,70903,Única compañía de Crédito S.A.,No Financiero,Total,5,Irrecuperable,5922,2701010.0,456.1,33.35,28.09,5922
202604,71103,GLOBAL S.R.L.,No Financiero,Familias,1,Situacion normal,87,27855.0,320.2,92.55,83.27,87
202604,71103,GLOBAL S.R.L.,No Financiero,Familias,5,Irrecuperable,7,5595.0,799.3,7.45,16.73,7
202604,71103,GLOBAL S.R.L.,No Financiero,Total,1,Situacion normal,87,27855.0,320.2,92.55,83.27,87
202604,71103,GLOBAL S.R.L.,No Financiero,Total,5,Irrecuperable,7,5595.0,799.3,7.45,16.73,7
202604,71302,CUMAR S.A.,No Financiero,Familias,1,Situacion normal,4851,1049545.0,216.4,63.17,58.41,4851
202604,71302,CUMAR S.A.,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,396,94349.0,238.3,5.16,5.25,396
202604,71302,CUMAR S.A.,No Financiero,Familias,3,Con problemas / riesgo medio,447,112725.0,252.2,5.82,6.27,447
202604,71302,CUMAR S.A.,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,1066,303682.0,284.9,13.88,16.90,1066
202604,71302,CUMAR S.A.,No Financiero,Familias,5,Irrecuperable,919,236434.0,257.3,11.97,13.16,919
202604,71302,CUMAR S.A.,No Financiero,Total,1,Situacion normal,4851,1049545.0,216.4,63.17,58.41,4851
202604,71302,CUMAR S.A.,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,396,94349.0,238.3,5.16,5.25,396
202604,71302,CUMAR S.A.,No Financiero,Total,3,Con problemas / riesgo medio,447,112725.0,252.2,5.82,6.27,447
202604,71302,CUMAR S.A.,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,1066,303682.0,284.9,13.88,16.90,1066
202604,71302,CUMAR S.A.,No Financiero,Total,5,Irrecuperable,919,236434.0,257.3,11.97,13.16,919
202604,71402,CENTRO CARD S.A.,No Financiero,Familias,1,Situacion normal,24191,15949741.0,659.3,60.04,58.87,24191
202604,71402,CENTRO CARD S.A.,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,2263,2580474.0,1140.3,5.62,9.53,2263
202604,71402,CENTRO CARD S.A.,No Financiero,Familias,3,Con problemas / riesgo medio,871,695651.0,798.7,2.16,2.57,871
202604,71402,CENTRO CARD S.A.,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,2291,2011955.0,878.2,5.69,7.43,2291
202604,71402,CENTRO CARD S.A.,No Financiero,Familias,5,Irrecuperable,10674,5853588.0,548.4,26.49,21.61,10674
202604,71402,CENTRO CARD S.A.,No Financiero,Total,1,Situacion normal,24191,15949741.0,659.3,60.04,58.87,24191
202604,71402,CENTRO CARD S.A.,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,2263,2580474.0,1140.3,5.62,9.53,2263
202604,71402,CENTRO CARD S.A.,No Financiero,Total,3,Con problemas / riesgo medio,871,695651.0,798.7,2.16,2.57,871
202604,71402,CENTRO CARD S.A.,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,2291,2011955.0,878.2,5.69,7.43,2291
202604,71402,CENTRO CARD S.A.,No Financiero,Total,5,Irrecuperable,10674,5853588.0,548.4,26.49,21.61,10674
202604,71801,DATA 2000 S.A.,No Financiero,Familias,1,Situacion normal,22263,15590508.0,700.3,55.74,66.88,22263
202604,71801,DATA 2000 S.A.,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,1632,1345237.0,824.3,4.09,5.77,1632
202604,71801,DATA 2000 S.A.,No Financiero,Familias,3,Con problemas / riesgo medio,1946,1629093.0,837.1,4.87,6.99,1946
202604,71801,DATA 2000 S.A.,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,2635,2113574.0,802.1,6.60,9.07,2635
202604,71801,DATA 2000 S.A.,No Financiero,Familias,5,Irrecuperable,11467,2633012.0,229.6,28.71,11.29,11467
202604,71801,DATA 2000 S.A.,No Financiero,Total,1,Situacion normal,22263,15590508.0,700.3,55.74,66.88,22263
202604,71801,DATA 2000 S.A.,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,1632,1345237.0,824.3,4.09,5.77,1632
202604,71801,DATA 2000 S.A.,No Financiero,Total,3,Con problemas / riesgo medio,1946,1629093.0,837.1,4.87,6.99,1946
202604,71801,DATA 2000 S.A.,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,2635,2113574.0,802.1,6.60,9.07,2635
202604,71801,DATA 2000 S.A.,No Financiero,Total,5,Irrecuperable,11467,2633012.0,229.6,28.71,11.29,11467
202604,71803,VISION S.A.,No Financiero,Familias,1,Situacion normal,1416,778170.0,549.6,44.21,40.07,1416
202604,71803,VISION S.A.,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,407,276167.0,678.5,12.71,14.22,407
202604,71803,VISION S.A.,No Financiero,Familias,3,Con problemas / riesgo medio,177,188471.0,1064.8,5.53,9.70,177
202604,71803,VISION S.A.,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,301,364096.0,1209.6,9.40,18.75,301
202604,71803,VISION S.A.,No Financiero,Familias,5,Irrecuperable,902,335233.0,371.7,28.16,17.26,902
202604,71803,VISION S.A.,No Financiero,Total,1,Situacion normal,1416,778170.0,549.6,44.21,40.07,1416
202604,71803,VISION S.A.,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,407,276167.0,678.5,12.71,14.22,407
202604,71803,VISION S.A.,No Financiero,Total,3,Con problemas / riesgo medio,177,188471.0,1064.8,5.53,9.70,177
202604,71803,VISION S.A.,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,301,364096.0,1209.6,9.40,18.75,301
202604,71803,VISION S.A.,No Financiero,Total,5,Irrecuperable,902,335233.0,371.7,28.16,17.26,902
202604,72101,ASOC MUT AYUDA ASOC ADHER CLUB ATL UNION,No Financiero,Empresas,1,Situacion normal,5,29680.0,5936.0,71.43,93.49,5
202604,72101,ASOC MUT AYUDA ASOC ADHER CLUB ATL UNION,No Financiero,Empresas,2,Con seguimiento especial / riesgo bajo,1,2022.0,2022.0,14.29,6.37,1
202604,72101,ASOC MUT AYUDA ASOC ADHER CLUB ATL UNION,No Financiero,Empresas,5,Irrecuperable,1,45.0,45.0,14.29,0.14,1
202604,72101,ASOC MUT AYUDA ASOC ADHER CLUB ATL UNION,No Financiero,Familias,1,Situacion normal,2780,2059218.0,740.7,83.33,83.83,2780
202604,72101,ASOC MUT AYUDA ASOC ADHER CLUB ATL UNION,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,115,177428.0,1542.9,3.45,7.22,115
202604,72101,ASOC MUT AYUDA ASOC ADHER CLUB ATL UNION,No Financiero,Familias,3,Con problemas / riesgo medio,83,99252.0,1195.8,2.49,4.04,83
202604,72101,ASOC MUT AYUDA ASOC ADHER CLUB ATL UNION,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,32,40829.0,1275.9,0.96,1.66,32
202604,72101,ASOC MUT AYUDA ASOC ADHER CLUB ATL UNION,No Financiero,Familias,5,Irrecuperable,326,79728.0,244.6,9.77,3.25,326
202604,72101,ASOC MUT AYUDA ASOC ADHER CLUB ATL UNION,No Financiero,Total,1,Situacion normal,2785,2088898.0,750.1,83.31,83.95,2785
202604,72101,ASOC MUT AYUDA ASOC ADHER CLUB ATL UNION,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,116,179450.0,1547.0,3.47,7.21,116
202604,72101,ASOC MUT AYUDA ASOC ADHER CLUB ATL UNION,No Financiero,Total,3,Con problemas / riesgo medio,83,99252.0,1195.8,2.48,3.99,83
202604,72101,ASOC MUT AYUDA ASOC ADHER CLUB ATL UNION,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,32,40829.0,1275.9,0.96,1.64,32
202604,72101,ASOC MUT AYUDA ASOC ADHER CLUB ATL UNION,No Financiero,Total,5,Irrecuperable,327,79773.0,244.0,9.78,3.21,327
202604,72102,ASOCIACION MUTUAL DEL CLUB A. ARGENTINO,No Financiero,Empresas,1,Situacion normal,32,970963.0,30342.6,82.05,78.66,32
202604,72102,ASOCIACION MUTUAL DEL CLUB A. ARGENTINO,No Financiero,Empresas,2,Con seguimiento especial / riesgo bajo,4,182667.0,45666.8,10.26,14.80,4
202604,72102,ASOCIACION MUTUAL DEL CLUB A. ARGENTINO,No Financiero,Empresas,3,Con problemas / riesgo medio,2,34619.0,17309.5,5.13,2.80,2
202604,72102,ASOCIACION MUTUAL DEL CLUB A. ARGENTINO,No Financiero,Empresas,5,Irrecuperable,1,46152.0,46152.0,2.56,3.74,1
202604,72102,ASOCIACION MUTUAL DEL CLUB A. ARGENTINO,No Financiero,Familias,1,Situacion normal,7643,14831898.0,1940.6,91.42,84.58,7643
202604,72102,ASOCIACION MUTUAL DEL CLUB A. ARGENTINO,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,518,1286883.0,2484.3,6.20,7.34,518
202604,72102,ASOCIACION MUTUAL DEL CLUB A. ARGENTINO,No Financiero,Familias,3,Con problemas / riesgo medio,72,212292.0,2948.5,0.86,1.21,72
202604,72102,ASOCIACION MUTUAL DEL CLUB A. ARGENTINO,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,113,1156603.0,10235.4,1.35,6.60,113
202604,72102,ASOCIACION MUTUAL DEL CLUB A. ARGENTINO,No Financiero,Familias,5,Irrecuperable,14,48627.0,3473.4,0.17,0.28,14
202604,72102,ASOCIACION MUTUAL DEL CLUB A. ARGENTINO,No Financiero,Total,1,Situacion normal,7675,15802861.0,2059.0,91.38,84.19,7675
202604,72102,ASOCIACION MUTUAL DEL CLUB A. ARGENTINO,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,522,1469550.0,2815.2,6.22,7.83,522
202604,72102,ASOCIACION MUTUAL DEL CLUB A. ARGENTINO,No Financiero,Total,3,Con problemas / riesgo medio,74,246911.0,3336.6,0.88,1.32,74
202604,72102,ASOCIACION MUTUAL DEL CLUB A. ARGENTINO,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,113,1156603.0,10235.4,1.35,6.16,113
202604,72102,ASOCIACION MUTUAL DEL CLUB A. ARGENTINO,No Financiero,Total,5,Irrecuperable,15,94779.0,6318.6,0.18,0.50,15
202604,72103,CLUB ATLETICO SAN JORGE MUTUAL Y SOCIAL,No Financiero,Empresas,1,Situacion normal,13,48072.0,3697.8,92.86,98.29,13
202604,72103,CLUB ATLETICO SAN JORGE MUTUAL Y SOCIAL,No Financiero,Empresas,2,Con seguimiento especial / riesgo bajo,1,836.0,836.0,7.14,1.71,1
202604,72103,CLUB ATLETICO SAN JORGE MUTUAL Y SOCIAL,No Financiero,Familias,1,Situacion normal,2278,1494370.0,656.0,92.38,88.93,2278
202604,72103,CLUB ATLETICO SAN JORGE MUTUAL Y SOCIAL,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,97,85429.0,880.7,3.93,5.08,97
202604,72103,CLUB ATLETICO SAN JORGE MUTUAL Y SOCIAL,No Financiero,Familias,3,Con problemas / riesgo medio,55,60754.0,1104.6,2.23,3.62,55
202604,72103,CLUB ATLETICO SAN JORGE MUTUAL Y SOCIAL,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,31,38152.0,1230.7,1.26,2.27,31
202604,72103,CLUB ATLETICO SAN JORGE MUTUAL Y SOCIAL,No Financiero,Familias,5,Irrecuperable,5,1629.0,325.8,0.20,0.10,5
202604,72103,CLUB ATLETICO SAN JORGE MUTUAL Y SOCIAL,No Financiero,Total,1,Situacion normal,2291,1542442.0,673.3,92.38,89.20,2291
202604,72103,CLUB ATLETICO SAN JORGE MUTUAL Y SOCIAL,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,98,86265.0,880.3,3.95,4.99,98
202604,72103,CLUB ATLETICO SAN JORGE MUTUAL Y SOCIAL,No Financiero,Total,3,Con problemas / riesgo medio,55,60754.0,1104.6,2.22,3.51,55
202604,72103,CLUB ATLETICO SAN JORGE MUTUAL Y SOCIAL,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,31,38152.0,1230.7,1.25,2.21,31
202604,72103,CLUB ATLETICO SAN JORGE MUTUAL Y SOCIAL,No Financiero,Total,5,Irrecuperable,5,1629.0,325.8,0.20,0.09,5
202604,72104,MUTUAL SOCIOS ASOC MEDIC ROSARIO,No Financiero,Empresas,1,Situacion normal,141,14363735.0,101870.5,96.58,97.50,141
202604,72104,MUTUAL SOCIOS ASOC MEDIC ROSARIO,No Financiero,Empresas,3,Con problemas / riesgo medio,4,363951.0,90987.8,2.74,2.47,4
202604,72104,MUTUAL SOCIOS ASOC MEDIC ROSARIO,No Financiero,Empresas,5,Irrecuperable,1,4179.0,4179.0,0.68,0.03,1
202604,72104,MUTUAL SOCIOS ASOC MEDIC ROSARIO,No Financiero,Familias,1,Situacion normal,14783,83038902.0,5617.2,96.29,95.43,14783
202604,72104,MUTUAL SOCIOS ASOC MEDIC ROSARIO,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,188,1625830.0,8648.0,1.22,1.87,188
202604,72104,MUTUAL SOCIOS ASOC MEDIC ROSARIO,No Financiero,Familias,3,Con problemas / riesgo medio,157,1115555.0,7105.4,1.02,1.28,157
202604,72104,MUTUAL SOCIOS ASOC MEDIC ROSARIO,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,118,882608.0,7479.7,0.77,1.01,118
202604,72104,MUTUAL SOCIOS ASOC MEDIC ROSARIO,No Financiero,Familias,5,Irrecuperable,107,353610.0,3304.8,0.70,0.41,107
202604,72104,MUTUAL SOCIOS ASOC MEDIC ROSARIO,No Financiero,Total,1,Situacion normal,14924,97402637.0,6526.6,96.29,95.73,14924
202604,72104,MUTUAL SOCIOS ASOC MEDIC ROSARIO,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,188,1625830.0,8648.0,1.21,1.60,188
202604,72104,MUTUAL SOCIOS ASOC MEDIC ROSARIO,No Financiero,Total,3,Con problemas / riesgo medio,161,1479506.0,9189.5,1.04,1.45,161
202604,72104,MUTUAL SOCIOS ASOC MEDIC ROSARIO,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,118,882608.0,7479.7,0.76,0.87,118
202604,72104,MUTUAL SOCIOS ASOC MEDIC ROSARIO,No Financiero,Total,5,Irrecuperable,108,357789.0,3312.9,0.70,0.35,108
202604,72106,ASOCIACION MUTUAL VENADO TUERTO,No Financiero,Familias,1,Situacion normal,8356,5636161.0,674.5,88.75,85.24,8356
202604,72106,ASOCIACION MUTUAL VENADO TUERTO,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,423,400086.0,945.8,4.49,6.05,423
202604,72106,ASOCIACION MUTUAL VENADO TUERTO,No Financiero,Familias,3,Con problemas / riesgo medio,158,190610.0,1206.4,1.68,2.88,158
202604,72106,ASOCIACION MUTUAL VENADO TUERTO,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,211,253238.0,1200.2,2.24,3.83,211
202604,72106,ASOCIACION MUTUAL VENADO TUERTO,No Financiero,Familias,5,Irrecuperable,267,131681.0,493.2,2.84,1.99,267
202604,72106,ASOCIACION MUTUAL VENADO TUERTO,No Financiero,Total,1,Situacion normal,8356,5636161.0,674.5,88.75,85.24,8356
202604,72106,ASOCIACION MUTUAL VENADO TUERTO,No Financiero,Total,2,Con seguimiento especial / riesgo bajo,423,400086.0,945.8,4.49,6.05,423
202604,72106,ASOCIACION MUTUAL VENADO TUERTO,No Financiero,Total,3,Con problemas / riesgo medio,158,190610.0,1206.4,1.68,2.88,158
202604,72106,ASOCIACION MUTUAL VENADO TUERTO,No Financiero,Total,4,Con alto riesgo de insolvencia / riesgo alto,211,253238.0,1200.2,2.24,3.83,211
202604,72106,ASOCIACION MUTUAL VENADO TUERTO,No Financiero,Total,5,Irrecuperable,267,131681.0,493.2,2.84,1.99,267
202604,72113,MUTUAL ENTRE ASOC COOPER MUTUAL PATRONAL,No Financiero,Empresas,1,Situacion normal,27,559710.0,20730.0,62.79,65.31,27
202604,72113,MUTUAL ENTRE ASOC COOPER MUTUAL PATRONAL,No Financiero,Empresas,2,Con seguimiento especial / riesgo bajo,3,43699.0,14566.3,6.98,5.10,3
202604,72113,MUTUAL ENTRE ASOC COOPER MUTUAL PATRONAL,No Financiero,Empresas,3,Con problemas / riesgo medio,5,120570.0,24114.0,11.63,14.07,5
202604,72113,MUTUAL ENTRE ASOC COOPER MUTUAL PATRONAL,No Financiero,Empresas,4,Con alto riesgo de insolvencia / riesgo alto,3,82543.0,27514.3,6.98,9.63,3
202604,72113,MUTUAL ENTRE ASOC COOPER MUTUAL PATRONAL,No Financiero,Empresas,5,Irrecuperable,5,50424.0,10084.8,11.63,5.88,5
202604,72113,MUTUAL ENTRE ASOC COOPER MUTUAL PATRONAL,No Financiero,Familias,1,Situacion normal,7398,5817400.0,786.3,73.61,77.51,7398
202604,72113,MUTUAL ENTRE ASOC COOPER MUTUAL PATRONAL,No Financiero,Familias,2,Con seguimiento especial / riesgo bajo,515,574936.0,1116.4,5.12,7.66,515
202604,72113,MUTUAL ENTRE ASOC COOPER MUTUAL PATRONAL,No Financiero,Familias,3,Con problemas / riesgo medio,422,384511.0,911.2,4.20,5.12,422
202604,72113,MUTUAL ENTRE ASOC COOPER MUTUAL PATRONAL,No Financiero,Familias,4,Con alto riesgo de insolvencia / riesgo alto,344,269513.0,783.5,3.42,3.59,344
202604,72113,MUTUAL ENTRE ASOC COOPER MUTUAL PATRONAL,No Financiero,Familias,5,Irrecuperable,1371,458751.0,334.6,13.64,6.11,1371
